timestep,policy,agent_id,food,coin,productivity,wealth,price,scarcity_ratio,alive_count,action,alive
15,rule,6,3.587,27.955,1.061,34.618,1.8578,0.9404,10,work,True
15,rule,7,11.168,23.688,1.115,44.436,1.8578,0.9404,10,gather,True
15,rule,8,4.653,21.995,0.838,30.639,1.8578,0.9404,10,work,True
15,rule,9,5.297,20.362,0.811,30.204,1.8578,0.9404,10,gather,True
16,rule,0,6.067,21.224,0.854,32.936,1.9305,0.971,10,gather,True
16,rule,1,8.749,25.652,1.139,42.542,1.9305,0.971,10,work,True
16,rule,2,10.618,24.427,1.106,44.925,1.9305,0.971,10,work,True
16,rule,3,3.344,25.196,0.902,31.652,1.9305,0.971,10,work,True
16,rule,4,8.664,23.908,0.998,40.633,1.9305,0.971,10,work,True
16,rule,5,8.005,23.252,0.98,38.706,1.9305,0.971,10,gather,True
16,rule,6,5.62,27.955,1.061,38.803,1.9305,0.971,10,gather,True
16,rule,7,10.168,25.75,1.115,45.38,1.9305,0.971,10,work,True
16,rule,8,5.607,21.995,0.838,32.819,1.9305,0.971,10,gather,True
16,rule,9,6.167,20.362,0.811,32.268,1.9305,0.971,10,gather,True
17,rule,0,7.242,21.224,0.854,34.882,1.886,0.9523,10,gather,True
17,rule,1,7.749,27.671,1.139,42.285,1.886,0.9523,10,work,True
17,rule,2,11.639,24.427,1.106,46.377,1.886,0.9523,10,gather,True
17,rule,3,4.759,25.196,0.902,34.171,1.886,0.9523,10,gather,True
17,rule,4,7.664,25.619,0.998,40.072,1.886,0.9523,10,work,True
17,rule,5,7.005,25.03,0.98,38.242,1.886,0.9523,10,work,True
17,rule,6,7.232,27.955,1.061,41.594,1.886,0.9523,10,gather,True
17,rule,7,11.102,25.75,1.115,46.688,1.886,0.9523,10,gather,True
17,rule,8,6.821,21.995,0.838,34.859,1.886,0.9523,10,gather,True
17,rule,9,5.167,21.84,0.811,31.585,1.886,0.9523,10,work,True
18,rule,0,6.242,23.067,0.854,34.125,1.7716,0.9039,10,work,True
18,rule,1,9.146,27.671,1.139,43.874,1.7716,0.9039,10,gather,True
18,rule,2,10.639,26.416,1.106,45.264,1.7716,0.9039,10,work,True
18,rule,3,5.891,25.196,0.902,35.632,1.7716,0.9039,10,gather,True
18,rule,4,8.679,25.619,0.998,40.995,1.7716,0.9039,10,gather,True
18,rule,5,6.005,26.738,0.98,37.378,1.7716,0.9039,10,work,True
18,rule,6,8.476,27.955,1.061,42.971,1.7716,0.9039,10,gather,True
18,rule,7,12.03,25.75,1.115,47.064,1.7716,0.9039,10,gather,True
18,rule,8,7.929,21.995,0.838,36.043,1.7716,0.9039,10,gather,True
18,rule,9,4.167,23.549,0.811,30.931,1.7716,0.9039,10,work,True
19,rule,0,7.052,23.067,0.854,34.95,1.6852,0.867,10,gather,True
19,rule,1,10.276,27.671,1.139,44.988,1.6852,0.867,10,gather,True
19,rule,2,9.639,28.276,1.106,44.52,1.6852,0.867,10,work,True
19,rule,3,4.891,26.897,0.902,35.139,1.6852,0.867,10,work,True
19,rule,4,7.679,27.218,0.998,40.159,1.6852,0.867,10,work,True
19,rule,5,7.484,26.738,0.98,39.35,1.6852,0.867,10,gather,True
19,rule,6,7.476,29.777,1.061,42.375,1.6852,0.867,10,work,True
19,rule,7,11.03,27.596,1.115,46.185,1.6852,0.867,10,work,True
19,rule,8,6.929,23.66,0.838,35.337,1.6852,0.867,10,work,True
19,rule,9,5.476,23.549,0.811,32.776,1.6852,0.867,10,gather,True
20,rule,0,6.052,24.539,0.854,34.967,1.7232,0.8832,10,work,True
20,rule,1,11.451,27.671,1.139,47.403,1.7232,0.8832,10,gather,True
20,rule,2,8.639,30.112,1.106,44.998,1.7232,0.8832,10,work,True
20,rule,3,5.949,26.897,0.902,37.148,1.7232,0.8832,10,gather,True
20,rule,4,8.953,27.218,0.998,42.646,1.7232,0.8832,10,gather,True
20,rule,5,6.484,28.44,0.98,39.613,1.7232,0.8832,10,work,True
20,rule,6,8.766,29.777,1.061,44.882,1.7232,0.8832,10,gather,True
20,rule,7,12.04,27.596,1.115,48.343,1.7232,0.8832,10,gather,True
20,rule,8,5.929,25.06,0.838,35.277,1.7232,0.8832,10,work,True
20,rule,9,4.476,25.111,0.811,32.823,1.7232,0.8832,10,work,True
21,rule,0,7.321,24.539,0.854,36.977,1.6989,0.8729,10,gather,True
21,rule,1,12.399,27.671,1.139,48.735,1.6989,0.8729,10,gather,True
21,rule,2,7.639,31.854,1.106,44.832,1.6989,0.8729,10,work,True
21,rule,3,7.087,26.897,0.902,38.937,1.6989,0.8729,10,gather,True
21,rule,4,7.953,28.744,0.998,42.256,1.6989,0.8729,10,work,True
21,rule,5,7.697,28.44,0.98,41.516,1.6989,0.8729,10,gather,True
21,rule,6,9.805,29.777,1.061,46.434,1.6989,0.8729,10,gather,True
21,rule,7,13.045,27.596,1.115,49.759,1.6989,0.8729,10,gather,True
21,rule,8,4.929,26.684,0.838,35.058,1.6989,0.8729,10,work,True
21,rule,9,5.375,25.111,0.811,34.242,1.6989,0.8729,10,gather,True
22,rule,0,6.321,25.886,0.854,35.837,1.5741,0.8191,10,work,True
22,rule,1,13.412,27.671,1.139,48.783,1.5741,0.8191,10,gather,True
22,rule,2,6.639,33.337,1.106,43.788,1.5741,0.8191,10,work,True
22,rule,3,6.087,28.311,0.902,37.893,1.5741,0.8191,10,work,True
22,rule,4,8.973,28.744,0.998,42.87,1.5741,0.8191,10,gather,True
22,rule,5,6.697,29.875,0.98,40.417,1.5741,0.8191,10,work,True
22,rule,6,10.75,29.777,1.061,46.698,1.5741,0.8191,10,gather,True
22,rule,7,13.721,27.596,1.115,49.195,1.5741,0.8191,10,gather,True
22,rule,8,3.929,28.165,0.838,34.35,1.5741,0.8191,10,work,True
22,rule,9,6.547,25.111,0.811,35.417,1.5741,0.8191,10,gather,True
23,rule,0,5.321,27.449,0.854,35.848,1.5786,0.8211,10,work,True
23,rule,1,14.255,27.671,1.139,50.174,1.5786,0.8211,10,gather,True
23,rule,2,5.639,34.684,1.106,43.586,1.5786,0.8211,10,work,True
23,rule,3,5.087,29.762,0.902,37.792,1.5786,0.8211,10,work,True
23,rule,4,7.973,30.152,0.998,42.739,1.5786,0.8211,10,work,True
23,rule,5,7.872,29.875,0.98,42.302,1.5786,0.8211,10,gather,True
23,rule,6,11.754,29.777,1.061,48.333,1.5786,0.8211,10,gather,True
23,rule,7,12.721,29.476,1.115,49.558,1.5786,0.8211,10,work,True
23,rule,8,5.227,28.165,0.838,36.416,1.5786,0.8211,10,gather,True
23,rule,9,5.547,26.378,0.811,35.135,1.5786,0.8211,10,work,True
24,rule,0,4.321,28.775,0.854,35.789,1.6233,0.8404,10,work,True
24,rule,1,13.255,29.479,1.139,50.996,1.6233,0.8404,10,work,True
24,rule,2,4.639,36.155,1.106,43.686,1.6233,0.8404,10,work,True
24,rule,3,4.087,31.181,0.902,37.816,1.6233,0.8404,10,work,True
24,rule,4,6.973,31.639,0.998,42.959,1.6233,0.8404,10,work,True
24,rule,5,9.068,29.875,0.98,44.595,1.6233,0.8404,10,gather,True
24,rule,6,12.525,29.777,1.061,50.11,1.6233,0.8404,10,gather,True
24,rule,7,11.721,31.088,1.115,50.115,1.6233,0.8404,10,work,True
24,rule,8,4.227,29.34,0.838,36.201,1.6233,0.8404,10,work,True
24,rule,9,4.547,27.667,0.811,35.049,1.6233,0.8404,10,work,True
25,rule,0,5.583,28.775,0.854,38.851,1.8047,0.918,10,gather,True
25,rule,1,12.255,31.361,1.139,53.477,1.8047,0.918,10,work,True
25,rule,2,3.639,37.434,1.106,44.001,1.8047,0.918,10,work,True
25,rule,3,3.087,32.516,0.902,38.087,1.8047,0.918,10,work,True
25,rule,4,8.469,31.639,0.998,46.924,1.8047,0.918,10,gather,True
25,rule,5,8.068,31.411,0.98,45.971,1.8047,0.918,10,work,True
25,rule,6,13.392,29.777,1.061,53.946,1.8047,0.918,10,gather,True
25,rule,7,10.721,32.576,1.115,51.924,1.8047,0.918,10,work,True
25,rule,8,5.67,29.34,0.838,39.573,1.8047,0.918,10,gather,True
25,rule,9,3.547,28.897,0.811,35.299,1.8047,0.918,10,work,True
26,rule,0,4.583,30.236,0.854,38.652,1.8361,0.9312,10,work,True
26,rule,1,13.232,31.361,1.139,55.656,1.8361,0.9312,10,gather,True
26,rule,2,2.639,38.662,1.106,43.507,1.8361,0.9312,10,work,True
26,rule,3,4.669,32.516,0.902,41.089,1.8361,0.9312,10,gather,True
26,rule,4,7.469,32.999,0.998,46.713,1.8361,0.9312,10,work,True
26,rule,5,7.068,32.801,0.98,45.778,1.8361,0.9312,10,work,True
26,rule,6,13.924,29.777,1.061,55.343,1.8361,0.9312,10,gather,True
26,rule,7,11.645,32.576,1.115,53.957,1.8361,0.9312,10,gather,True
26,rule,8,6.718,29.34,0.838,41.675,1.8361,0.9312,10,gather,True
26,rule,9,2.547,30.088,0.811,34.765,1.8361,0.9312,10,work,True
27,rule,0,5.781,30.236,0.854,40.839,1.834,0.9303,10,gather,True
27,rule,1,12.232,33.12,1.139,55.552,1.834,0.9303,10,work,True
27,rule,2,4.845,38.662,1.106,47.547,1.834,0.9303,10,gather,True
27,rule,3,5.928,32.516,0.902,43.387,1.834,0.9303,10,gather,True
27,rule,4,6.469,34.398,0.998,46.262,1.834,0.9303,10,work,True
27,rule,5,8.341,32.801,0.98,48.099,1.834,0.9303,10,gather,True
27,rule,6,12.924,31.292,1.061,54.993,1.834,0.9303,10,work,True
27,rule,7,12.466,32.576,1.115,55.438,1.834,0.9303,10,gather,True
27,rule,8,7.835,29.34,0.838,43.709,1.834,0.9303,10,gather,True
27,rule,9,3.701,30.088,0.811,36.875,1.834,0.9303,10,gather,True
28,rule,0,6.882,30.236,0.854,41.575,1.6475,0.8508,10,gather,True
28,rule,1,11.232,34.562,1.139,53.067,1.6475,0.8508,10,work,True
28,rule,2,3.845,39.903,1.106,46.237,1.6475,0.8508,10,work,True
28,rule,3,7.277,32.516,0.902,44.505,1.6475,0.8508,10,gather,True
28,rule,4,7.729,34.398,0.998,47.131,1.6475,0.8508,10,gather,True
28,rule,5,7.341,34.058,0.98,46.153,1.6475,0.8508,10,work,True
28,rule,6,11.924,32.947,1.061,52.592,1.6475,0.8508,10,work,True
28,rule,7,11.466,34.162,1.115,53.052,1.6475,0.8508,10,work,True
28,rule,8,8.81,29.34,0.838,43.855,1.6475,0.8508,10,gather,True
28,rule,9,2.701,31.161,0.811,35.61,1.6475,0.8508,10,work,True
29,rule,0,5.882,31.531,0.854,41.443,1.6852,0.867,10,work,True
29,rule,1,10.232,36.121,1.139,53.363,1.6852,0.867,10,work,True
29,rule,2,2.845,40.943,1.106,45.737,1.6852,0.867,10,work,True
29,rule,3,8.504,32.516,0.902,46.846,1.6852,0.867,10,gather,True
29,rule,4,6.729,35.665,0.998,47.004,1.6852,0.867,10,work,True
29,rule,5,8.384,34.058,0.98,48.186,1.6852,0.867,10,gather,True
29,rule,6,12.809,32.947,1.061,54.533,1.6852,0.867,10,gather,True
29,rule,7,12.549,34.162,1.115,55.309,1.6852,0.867,10,gather,True
29,rule,8,7.81,30.606,0.838,43.767,1.6852,0.867,10,work,True
29,rule,9,3.863,31.161,0.811,37.67,1.6852,0.867,10,gather,True
